user_ref,event_ts,step_index,behavior_type,category_slug,product_id,price_bucket,device_type,search_query,session_id,target_next_category_slug
user_0314,2026-01-15T20:16:04Z,2,view_product,business-laptops,10,1000_2000,desktop,,user_0314_sess_01,business-laptops
user_0314,2026-01-15T20:20:15Z,3,add_to_cart,business-laptops,10,1000_2000,desktop,,user_0314_sess_01,business-laptops
user_0314,2026-01-15T20:23:56Z,4,checkout,business-laptops,10,1000_2000,desktop,,user_0314_sess_01,business-laptops
user_0314,2026-01-15T20:32:20Z,5,pay_order,business-laptops,10,1000_2000,desktop,,user_0314_sess_01,
user_0314,2026-01-19T22:54:00Z,1,search,business-laptops,0,unknown,desktop,high performance van phong,user_0314_sess_02,business-laptops
user_0314,2026-01-19T22:55:23Z,2,search,business-laptops,0,unknown,desktop,high performance van phong best,user_0314_sess_02,business-laptops
user_0314,2026-01-19T23:03:06Z,3,view_product,business-laptops,8,1000_2000,desktop,,user_0314_sess_02,business-laptops
user_0314,2026-01-19T23:11:22Z,4,add_to_cart,business-laptops,8,1000_2000,desktop,,user_0314_sess_02,business-laptops
user_0314,2026-01-19T23:12:38Z,5,checkout,business-laptops,8,1000_2000,desktop,,user_0314_sess_02,business-laptops
user_0314,2026-01-19T23:20:21Z,6,pay_order,business-laptops,8,1000_2000,desktop,,user_0314_sess_02,
user_0314,2026-01-26T01:10:00Z,1,search,business-laptops,0,unknown,desktop,around 1500 office laptop,user_0314_sess_03,business-laptops
user_0314,2026-01-26T01:18:17Z,2,view_product,business-laptops,8,1000_2000,desktop,,user_0314_sess_03,business-laptops
user_0314,2026-01-26T01:20:55Z,3,add_to_cart,business-laptops,8,1000_2000,desktop,,user_0314_sess_03,business-laptops
user_0314,2026-01-26T01:22:19Z,4,checkout,business-laptops,8,1000_2000,desktop,,user_0314_sess_03,business-laptops
user_0314,2026-01-26T01:24:21Z,5,pay_order,business-laptops,8,1000_2000,desktop,,user_0314_sess_03,
user_0314,2026-02-01T04:50:00Z,1,search,bags-stands,0,unknown,desktop,best tui under 500,user_0314_sess_04,bags-stands
user_0314,2026-02-01T04:53:03Z,2,view_product,bags-stands,97,under_500,desktop,,user_0314_sess_04,bags-stands
user_0314,2026-02-01T04:59:18Z,3,add_to_cart,bags-stands,97,under_500,desktop,,user_0314_sess_04,bags-stands
user_0314,2026-02-01T05:06:55Z,4,checkout,bags-stands,97,under_500,desktop,,user_0314_sess_04,bags-stands
user_0314,2026-02-01T05:15:17Z,5,pay_order,bags-stands,97,under_500,desktop,,user_0314_sess_04,
user_0314,2026-02-03T11:52:00Z,1,search,chargers-cables,0,unknown,desktop,best sac value pick,user_0314_sess_05,chargers-cables
user_0314,2026-02-03T11:59:31Z,2,view_product,chargers-cables,87,under_500,desktop,,user_0314_sess_05,chargers-cables
user_0314,2026-02-03T12:05:00Z,3,add_to_cart,chargers-cables,87,under_500,desktop,,user_0314_sess_05,chargers-cables
user_0314,2026-02-03T12:12:29Z,4,checkout,chargers-cables,87,under_500,desktop,,user_0314_sess_05,chargers-cables
user_0314,2026-02-03T12:14:04Z,5,pay_order,chargers-cables,87,under_500,desktop,,user_0314_sess_05,
user_0314,2026-02-09T16:31:00Z,1,search,audio,0,unknown,mobile,speaker for music listening,user_0314_sess_06,audio
user_0314,2026-02-09T16:33:16Z,2,view_product,audio,64,under_500,mobile,,user_0314_sess_06,audio
user_0314,2026-02-09T16:36:23Z,3,add_to_cart,audio,64,under_500,mobile,,user_0314_sess_06,audio
user_0314,2026-02-09T16:39:00Z,4,checkout,audio,64,under_500,mobile,,user_0314_sess_06,audio
user_0314,2026-02-09T16:43:18Z,5,pay_order,audio,64,under_500,mobile,,user_0314_sess_06,
user_0314,2026-02-12T17:51:00Z,1,search,chargers-cables,0,unknown,mobile,cap for desk setup,user_0314_sess_07,chargers-cables
user_0314,2026-02-12T17:53:34Z,2,search,chargers-cables,0,unknown,mobile,cap for desk setup best,user_0314_sess_07,chargers-cables
user_0314,2026-02-12T17:54:35Z,3,view_product,chargers-cables,86,under_500,mobile,,user_0314_sess_07,chargers-cables
user_0314,2026-02-12T17:56:50Z,4,save_item,chargers-cables,86,under_500,mobile,,user_0314_sess_07,
user_0315,2026-01-18T16:57:00Z,1,search,business-laptops,0,unknown,desktop,around 1500 corporate laptop,user_0315_sess_01,business-laptops
user_0315,2026-01-18T16:58:23Z,2,view_product,business-laptops,2,1000_2000,desktop,,user_0315_sess_01,business-laptops
user_0315,2026-01-18T17:00:56Z,3,add_to_cart,business-laptops,2,1000_2000,desktop,,user_0315_sess_01,business-laptops
user_0315,2026-01-18T17:04:24Z,4,checkout,business-laptops,2,1000_2000,desktop,,user_0315_sess_01,business-laptops
user_0315,2026-01-18T17:09:42Z,5,pay_order,business-laptops,2,1000_2000,desktop,,user_0315_sess_01,
user_0315,2026-01-26T17:50:00Z,1,search,business-laptops,0,unknown,mobile,best van phong high performance,user_0315_sess_02,business-laptops
user_0315,2026-01-26T17:58:23Z,2,view_product,business-laptops,10,1000_2000,mobile,,user_0315_sess_02,business-laptops
user_0315,2026-01-26T18:02:01Z,3,chatbot_ask,business-laptops,10,1000_2000,mobile,Can you compare OfficeCore Flex 15 with similar business laptops?,user_0315_sess_02,
user_0315,2026-02-03T19:05:00Z,1,search,chargers-cables,0,unknown,unknown,usb-c for multi device use,user_0315_sess_03,chargers-cables
user_0315,2026-02-03T19:11:07Z,2,view_product,chargers-cables,81,under_500,unknown,,user_0315_sess_03,chargers-cables
user_0315,2026-02-03T19:17:20Z,3,chatbot_ask,chargers-cables,81,under_500,unknown,What should I know before buying Anker PowerBrick 65W?,user_0315_sess_03,
user_0315,2026-02-08T00:37:00Z,1,search,business-laptops,0,unknown,desktop,high performance office laptop,user_0315_sess_04,business-laptops
user_0315,2026-02-08T00:41:17Z,2,view_product,business-laptops,6,1000_2000,desktop,,user_0315_sess_04,business-laptops
user_0315,2026-02-08T00:46:54Z,3,add_to_cart,business-laptops,6,1000_2000,desktop,,user_0315_sess_04,business-laptops
user_0315,2026-02-08T00:53:55Z,4,checkout,business-laptops,6,1000_2000,desktop,,user_0315_sess_04,business-laptops
user_0315,2026-02-08T01:02:36Z,5,pay_order,business-laptops,6,1000_2000,desktop,,user_0315_sess_04,
user_0315,2026-02-12T01:30:00Z,1,search,business-laptops,0,unknown,desktop,best business laptop high performance,user_0315_sess_05,business-laptops
user_0315,2026-02-12T01:33:06Z,2,view_product,business-laptops,3,1000_2000,desktop,,user_0315_sess_05,business-laptops
user_0315,2026-02-12T01:40:34Z,3,chatbot_ask,business-laptops,3,1000_2000,desktop,What should I know before buying HP Transit Office 14?,user_0315_sess_05,
user_0315,2026-02-15T05:10:00Z,1,search,business-laptops,0,unknown,desktop,office laptop for finance spreadsheets,user_0315_sess_06,business-laptops
user_0315,2026-02-15T05:11:07Z,2,view_product,business-laptops,2,1000_2000,desktop,,user_0315_sess_06,business-laptops
user_0315,2026-02-15T05:14:29Z,3,add_to_cart,business-laptops,2,1000_2000,desktop,,user_0315_sess_06,business-laptops
user_0315,2026-02-15T05:20:10Z,4,checkout,business-laptops,2,1000_2000,desktop,,user_0315_sess_06,business-laptops
user_0315,2026-02-15T05:22:29Z,5,pay_order,business-laptops,2,1000_2000,desktop,,user_0315_sess_06,
user_0316,2026-01-14T20:07:00Z,1,search,keyboards-mice,0,unknown,desktop,Logitech mouse for desk comfort,user_0316_sess_01,keyboards-mice
user_0316,2026-01-14T20:15:12Z,2,view_product,keyboards-mice,79,under_500,desktop,,user_0316_sess_01,keyboards-mice
user_0316,2026-01-14T20:20:52Z,3,chatbot_ask,keyboards-mice,79,under_500,desktop,What should I know before buying Logitech Creator Pad Mini?,user_0316_sess_01,
user_0316,2026-01-17T20:28:00Z,1,search,keyboards-mice,0,unknown,desktop,Microsoft chuot for coding sessions,user_0316_sess_02,keyboards-mice
user_0316,2026-01-17T20:29:29Z,2,view_product,keyboards-mice,77,under_500,desktop,,user_0316_sess_02,keyboards-mice
user_0316,2026-01-17T20:37:47Z,3,save_item,keyboards-mice,77,under_500,desktop,,user_0316_sess_02,
user_0316,2026-01-26T23:01:00Z,1,search,smartphones,0,unknown,mobile,best smartphone high performance,user_0316_sess_03,smartphones
user_0316,2026-01-26T23:09:19Z,2,view_product,smartphones,32,1000_2000,mobile,,user_0316_sess_03,smartphones
user_0316,2026-01-26T23:12:20Z,3,compare_item,smartphones,40,500_1000,mobile,,user_0316_sess_03,
user_0316,2026-02-02T04:32:00Z,1,search,chargers-cables,0,unknown,tablet,best adapter budget,user_0316_sess_04,chargers-cables
user_0316,2026-02-02T04:33:24Z,2,view_product,chargers-cables,86,under_500,tablet,,user_0316_sess_04,chargers-cables
user_0316,2026-02-02T04:39:26Z,3,view_product,chargers-cables,85,under_500,tablet,,user_0316_sess_04,chargers-cables
user_0316,2026-02-02T04:45:47Z,4,save_item,chargers-cables,86,under_500,tablet,,user_0316_sess_04,
user_0317,2026-01-17T22:16:00Z,1,search,keyboards-mice,0,unknown,desktop,Logitech keyboard for coding sessions,user_0317_sess_01,keyboards-mice
user_0317,2026-01-17T22:17:27Z,2,view_product,keyboards-mice,73,under_500,desktop,,user_0317_sess_01,keyboards-mice
user_0317,2026-01-17T22:22:43Z,3,view_product,keyboards-mice,76,under_500,desktop,,user_0317_sess_01,keyboards-mice
user_0317,2026-01-17T22:31:26Z,4,compare_item,keyboards-mice,76,under_500,desktop,,user_0317_sess_01,
user_0317,2026-01-20T06:08:00Z,1,search,audio,0,unknown,mobile,under 500 loa,user_0317_sess_02,audio
user_0317,2026-01-20T06:16:01Z,2,view_product,audio,61,under_500,mobile,,user_0317_sess_02,audio
user_0317,2026-01-20T06:17:32Z,3,add_to_cart,audio,61,under_500,mobile,,user_0317_sess_02,audio
user_0317,2026-01-20T06:23:45Z,4,checkout,audio,61,under_500,mobile,,user_0317_sess_02,audio
user_0317,2026-01-20T06:28:18Z,5,pay_order,audio,61,under_500,mobile,,user_0317_sess_02,
user_0317,2026-01-28T10:01:00Z,1,search,audio,0,unknown,mobile,HyperX earbud for commuting,user_0317_sess_03,audio
user_0317,2026-01-28T10:03:31Z,2,view_product,audio,65,under_500,mobile,,user_0317_sess_03,audio
user_0317,2026-01-28T10:05:39Z,3,compare_item,audio,63,under_500,mobile,,user_0317_sess_03,
user_0317,2026-02-01T11:14:00Z,1,search,business-laptops,0,unknown,tablet,work laptop for remote admin tasks,user_0317_sess_04,business-laptops
user_0317,2026-02-01T11:20:12Z,2,view_product,business-laptops,10,1000_2000,tablet,,user_0317_sess_04,business-laptops
user_0317,2026-02-01T11:22:13Z,3,compare_item,business-laptops,6,1000_2000,tablet,,user_0317_sess_04,
user_0317,2026-02-07T12:59:00Z,1,search,audio,0,unknown,mobile,under 500 earbud,user_0317_sess_05,audio
user_0317,2026-02-07T13:02:10Z,2,view_product,audio,65,under_500,mobile,,user_0317_sess_05,audio
user_0317,2026-02-07T13:07:27Z,3,add_to_cart,audio,65,under_500,mobile,,user_0317_sess_05,audio
user_0317,2026-02-07T13:09:08Z,4,checkout,audio,65,under_500,mobile,,user_0317_sess_05,audio
user_0317,2026-02-07T13:11:22Z,5,pay_order,audio,65,under_500,mobile,,user_0317_sess_05,
user_0318,2026-01-15T18:27:00Z,1,search,chargers-cables,0,unknown,unknown,sac for desk setup,user_0318_sess_01,chargers-cables
user_0318,2026-01-15T18:32:01Z,2,view_product,chargers-cables,90,under_500,unknown,,user_0318_sess_01,chargers-cables
user_0318,2026-01-15T18:38:32Z,3,add_to_cart,chargers-cables,90,under_500,unknown,,user_0318_sess_01,chargers-cables
user_0318,2026-01-15T18:46:06Z,4,checkout,chargers-cables,90,under_500,unknown,,user_0318_sess_01,chargers-cables
user_0318,2026-01-15T18:54:38Z,5,pay_order,chargers-cables,90,under_500,unknown,,user_0318_sess_01,
user_0318,2026-01-22T00:28:00Z,1,search,smartwatches,0,unknown,mobile,under 500 wearable,user_0318_sess_02,smartwatches
user_0318,2026-01-22T00:30:11Z,2,view_product,smartwatches,60,under_500,mobile,,user_0318_sess_02,smartwatches
user_0318,2026-01-22T00:32:26Z,3,add_to_cart,smartwatches,60,under_500,mobile,,user_0318_sess_02,smartwatches
user_0318,2026-01-22T00:36:11Z,4,checkout,smartwatches,60,under_500,mobile,,user_0318_sess_02,smartwatches
user_0318,2026-01-22T00:40:18Z,5,pay_order,smartwatches,60,under_500,mobile,,user_0318_sess_02,
user_0318,2026-01-26T03:51:00Z,1,search,smartwatches,0,unknown,mobile,wearable for running metrics,user_0318_sess_03,smartwatches
user_0318,2026-01-26T03:57:18Z,2,view_product,smartwatches,53,under_500,mobile,,user_0318_sess_03,smartwatches
user_0318,2026-01-26T04:02:35Z,3,chatbot_ask,smartwatches,53,under_500,mobile,What should I know before buying Samsung Galaxy Watch Move?,user_0318_sess_03,
user_0318,2026-02-02T07:02:00Z,1,search,gaming-laptops,0,unknown,mobile,premium choi game,user_0318_sess_04,gaming-laptops
user_0318,2026-02-02T07:06:27Z,2,view_product,gaming-laptops,17,1000_2000,mobile,,user_0318_sess_04,gaming-laptops
user_0318,2026-02-02T07:12:34Z,3,add_to_cart,gaming-laptops,17,1000_2000,mobile,,user_0318_sess_04,gaming-laptops
user_0318,2026-02-02T07:13:46Z,4,checkout,gaming-laptops,17,1000_2000,mobile,,user_0318_sess_04,gaming-laptops
user_0318,2026-02-02T07:16:19Z,5,pay_order,gaming-laptops,17,1000_2000,mobile,,user_0318_sess_04,
user_0318,2026-02-11T11:27:00Z,1,search,smartphones,0,unknown,mobile,around 1500 dien thoai,user_0318_sess_05,smartphones
user_0318,2026-02-11T11:33:20Z,2,search,smartphones,0,unknown,mobile,around 1500 dien thoai sale,user_0318_sess_05,smartphones
user_0318,2026-02-11T11:39:38Z,3,view_product,smartphones,36,1000_2000,mobile,,user_0318_sess_05,smartphones
user_0318,2026-02-11T11:47:59Z,4,compare_item,smartphones,37,500_1000,mobile,,user_0318_sess_05,
user_0318,2026-02-17T14:47:00Z,1,search,smartwatches,0,unknown,mobile,wearable for sleep tracking,user_0318_sess_06,smartwatches
user_0318,2026-02-17T14:54:14Z,2,search,smartwatches,0,unknown,mobile,wearable for sleep tracking battery,user_0318_sess_06,smartwatches
user_0318,2026-02-17T14:56:44Z,3,view_product,smartwatches,57,500_1000,mobile,,user_0318_sess_06,smartwatches
user_0318,2026-02-17T14:58:13Z,4,save_item,smartwatches,57,500_1000,mobile,,user_0318_sess_06,
user_0318,2026-02-25T21:10:00Z,1,search,smartwatches,0,unknown,mobile,best smartwatch budget,user_0318_sess_07,smartwatches
user_0318,2026-02-25T21:16:07Z,2,view_product,smartwatches,60,under_500,mobile,,user_0318_sess_07,smartwatches
user_0318,2026-02-25T21:19:18Z,3,add_to_cart,smartwatches,60,under_500,mobile,,user_0318_sess_07,smartwatches
user_0318,2026-02-25T21:21:28Z,4,checkout,smartwatches,60,under_500,mobile,,user_0318_sess_07,smartwatches
user_0318,2026-02-25T21:23:50Z,5,pay_order,smartwatches,60,under_500,mobile,,user_0318_sess_07,
user_0319,2026-01-21T22:22:00Z,1,search,smartwatches,0,unknown,mobile,Garmin dong ho for running metrics,user_0319_sess_01,smartwatches
user_0319,2026-01-21T22:26:34Z,2,view_product,smartwatches,57,500_1000,mobile,,user_0319_sess_01,smartwatches
user_0319,2026-01-21T22:35:18Z,3,add_to_cart,smartwatches,57,500_1000,mobile,,user_0319_sess_01,smartwatches
user_0319,2026-01-21T22:39:30Z,4,checkout,smartwatches,57,500_1000,mobile,,user_0319_sess_01,smartwatches
user_0319,2026-01-21T22:47:42Z,5,pay_order,smartwatches,57,500_1000,mobile,,user_0319_sess_01,
user_0319,2026-01-27T00:15:00Z,1,search,gaming-laptops,0,unknown,mobile,best choi game flagship,user_0319_sess_02,gaming-laptops
user_0319,2026-01-27T00:17:01Z,2,view_product,gaming-laptops,20,above_2000,mobile,,user_0319_sess_02,gaming-laptops
user_0319,2026-01-27T00:18:39Z,3,view_product,gaming-laptops,15,above_2000,mobile,,user_0319_sess_02,gaming-laptops
user_0319,2026-01-27T00:20:56Z,4,chatbot_ask,gaming-laptops,20,above_2000,mobile,Would Predator Rally 18 work well for video editing and travel?,user_0319_sess_02,
user_0319,2026-01-30T02:28:00Z,1,search,smartwatches,0,unknown,desktop,best watch budget,user_0319_sess_03,smartwatches
user_0319,2026-01-30T02:30:41Z,2,view_product,smartwatches,51,under_500,desktop,,user_0319_sess_03,smartwatches
user_0319,2026-01-30T02:34:45Z,3,save_item,smartwatches,51,under_500,desktop,,user_0319_sess_03,
user_0319,2026-02-08T07:13:00Z,1,search,smartwatches,0,unknown,mobile,Huawei wearable for sleep tracking,user_0319_sess_04,smartwatches
user_0319,2026-02-08T07:20:43Z,2,view_product,smartwatches,60,under_500,mobile,,user_0319_sess_04,smartwatches
user_0319,2026-02-08T07:26:01Z,3,compare_item,smartwatches,55,under_500,mobile,,user_0319_sess_04,
user_0320,2026-01-22T18:58:00Z,1,search,smartphones,0,unknown,mobile,Apple ios for battery life,user_0320_sess_01,smartphones
user_0320,2026-01-22T19:01:23Z,2,view_product,smartphones,31,1000_2000,mobile,,user_0320_sess_01,smartphones
user_0320,2026-01-22T19:04:40Z,3,add_to_cart,smartphones,31,1000_2000,mobile,,user_0320_sess_01,smartphones
user_0320,2026-01-22T19:13:17Z,4,checkout,smartphones,31,1000_2000,mobile,,user_0320_sess_01,smartphones
user_0320,2026-01-22T19:16:50Z,5,pay_order,smartphones,31,1000_2000,mobile,,user_0320_sess_01,
user_0320,2026-01-26T20:45:00Z,1,search,smartphones,0,unknown,mobile,iphone for creator content,user_0320_sess_02,smartphones
user_0320,2026-01-26T20:46:22Z,2,view_product,smartphones,34,1000_2000,mobile,,user_0320_sess_02,smartphones
user_0320,2026-01-26T20:48:51Z,3,save_item,smartphones,34,1000_2000,mobile,,user_0320_sess_02,
user_0320,2026-02-01T23:00:00Z,1,search,chargers-cables,0,unknown,mobile,best sac value pick,user_0320_sess_03,chargers-cables
user_0320,2026-02-01T23:08:01Z,2,view_product,chargers-cables,90,under_500,mobile,,user_0320_sess_03,chargers-cables
user_0320,2026-02-01T23:10:46Z,3,chatbot_ask,chargers-cables,90,under_500,mobile,What should I know before buying Native Union CableKit Organizer?,user_0320_sess_03,
user_0320,2026-02-08T00:36:00Z,1,search,smartwatches,0,unknown,desktop,best wearable value pick,user_0320_sess_04,smartwatches
user_0320,2026-02-08T00:38:06Z,2,view_product,smartwatches,55,under_500,desktop,,user_0320_sess_04,smartwatches
user_0320,2026-02-08T00:41:21Z,3,add_to_cart,smartwatches,55,under_500,desktop,,user_0320_sess_04,smartwatches
user_0320,2026-02-08T00:46:23Z,4,checkout,smartwatches,55,under_500,desktop,,user_0320_sess_04,smartwatches
user_0320,2026-02-08T00:52:32Z,5,pay_order,smartwatches,55,under_500,desktop,,user_0320_sess_04,
user_0320,2026-02-10T05:46:00Z,1,search,smartphones,0,unknown,mobile,best android around 800,user_0320_sess_05,smartphones
user_0320,2026-02-10T05:49:32Z,2,view_product,smartphones,37,500_1000,mobile,,user_0320_sess_05,smartphones
user_0320,2026-02-10T05:57:39Z,3,view_product,smartphones,32,1000_2000,mobile,,user_0320_sess_05,smartphones
user_0320,2026-02-10T06:04:50Z,4,compare_item,smartphones,32,1000_2000,mobile,,user_0320_sess_05,
user_0321,2026-01-18T21:30:00Z,1,search,business-laptops,0,unknown,desktop,Acer office laptop for office work,user_0321_sess_01,business-laptops
user_0321,2026-01-18T21:36:06Z,2,view_product,business-laptops,9,1000_2000,desktop,,user_0321_sess_01,business-laptops
user_0321,2026-01-18T21:40:07Z,3,chatbot_ask,business-laptops,9,1000_2000,desktop,Would OfficeCore Flex 13 work well for finance spreadsheets and travel?,user_0321_sess_01,
user_0321,2026-01-28T02:58:00Z,1,search,business-laptops,0,unknown,mobile,high performance van phong,user_0321_sess_02,business-laptops
user_0321,2026-01-28T03:05:29Z,2,search,business-laptops,0,unknown,mobile,high performance van phong battery,user_0321_sess_02,business-laptops
user_0321,2026-01-28T03:06:43Z,3,view_product,business-laptops,7,1000_2000,mobile,,user_0321_sess_02,business-laptops
user_0321,2026-01-28T03:14:48Z,4,chatbot_ask,business-laptops,7,1000_2000,mobile,Can you compare ThinkDesk Carbon 14 with similar business laptops?,user_0321_sess_02,
user_0321,2026-02-06T09:22:00Z,1,search,smartphones,0,unknown,mobile,ios for daily communication,user_0321_sess_03,smartphones
user_0321,2026-02-06T09:29:02Z,2,view_product,smartphones,31,1000_2000,mobile,,user_0321_sess_03,smartphones
user_0321,2026-02-06T09:37:11Z,3,view_product,smartphones,34,1000_2000,mobile,,user_0321_sess_03,smartphones
user_0321,2026-02-06T09:40:14Z,4,compare_item,smartphones,34,1000_2000,mobile,,user_0321_sess_03,
user_0321,2026-02-15T14:29:00Z,1,search,smartwatches,0,unknown,mobile,around 800 watch,user_0321_sess_04,smartwatches
user_0321,2026-02-15T14:31:08Z,2,view_product,smartwatches,52,500_1000,mobile,,user_0321_sess_04,smartwatches
user_0321,2026-02-15T14:38:38Z,3,save_item,smartwatches,52,500_1000,mobile,,user_0321_sess_04,
user_0322,2026-01-21T22:22:00Z,1,search,audio,0,unknown,mobile,Sony earbud for music listening,user_0322_sess_01,audio
user_0322,2026-01-21T22:24:08Z,2,view_product,audio,61,under_500,mobile,,user_0322_sess_01,audio
user_0322,2026-01-21T22:26:25Z,3,add_to_cart,audio,61,under_500,mobile,,user_0322_sess_01,audio
user_0322,2026-01-21T22:29:28Z,4,checkout,audio,61,under_500,mobile,,user_0322_sess_01,audio
user_0322,2026-01-21T22:30:50Z,5,pay_order,audio,61,under_500,mobile,,user_0322_sess_01,
user_0322,2026-01-26T23:17:00Z,1,search,audio,0,unknown,desktop,under 500 headphone,user_0322_sess_02,audio
user_0322,2026-01-26T23:24:07Z,2,view_product,audio,62,under_500,desktop,,user_0322_sess_02,audio
user_0322,2026-01-26T23:25:23Z,3,add_to_cart,audio,62,under_500,desktop,,user_0322_sess_02,audio
user_0322,2026-01-26T23:27:38Z,4,checkout,audio,62,under_500,desktop,,user_0322_sess_02,audio
user_0322,2026-01-26T23:36:20Z,5,pay_order,audio,62,under_500,desktop,,user_0322_sess_02,
user_0322,2026-01-31T01:20:00Z,1,search,tablets,0,unknown,mobile,tablet for reading and media,user_0322_sess_03,tablets
user_0322,2026-01-31T01:24:18Z,2,view_product,tablets,43,500_1000,mobile,,user_0322_sess_03,tablets
user_0322,2026-01-31T01:25:20Z,3,add_to_cart,tablets,43,500_1000,mobile,,user_0322_sess_03,tablets
user_0322,2026-01-31T01:29:57Z,4,checkout,tablets,43,500_1000,mobile,,user_0322_sess_03,tablets
user_0322,2026-01-31T01:32:00Z,5,pay_order,tablets,43,500_1000,mobile,,user_0322_sess_03,
user_0322,2026-02-09T06:35:00Z,1,search,audio,0,unknown,desktop,value pick headphone,user_0322_sess_04,audio
user_0322,2026-02-09T06:40:06Z,2,view_product,audio,68,under_500,desktop,,user_0322_sess_04,audio
user_0322,2026-02-09T06:41:29Z,3,chatbot_ask,audio,68,under_500,desktop,What should I know before buying Google RoomPod Max?,user_0322_sess_04,
user_0322,2026-02-15T08:11:00Z,1,search,smartphones,0,unknown,mobile,Apple dien thoai for daily communication,user_0322_sess_05,smartphones
user_0322,2026-02-15T08:18:25Z,2,view_product,smartphones,32,1000_2000,mobile,,user_0322_sess_05,smartphones
user_0322,2026-02-15T08:22:05Z,3,compare_item,smartphones,38,500_1000,mobile,,user_0322_sess_05,
user_0322,2026-02-21T09:00:00Z,1,search,audio,0,unknown,mobile,loa for video calls,user_0322_sess_06,audio
user_0322,2026-02-21T09:03:27Z,2,search,audio,0,unknown,mobile,loa for video calls review,user_0322_sess_06,audio
user_0322,2026-02-21T09:11:03Z,3,view_product,audio,66,under_500,mobile,,user_0322_sess_06,audio
user_0322,2026-02-21T09:16:17Z,4,add_to_cart,audio,66,under_500,mobile,,user_0322_sess_06,audio
user_0322,2026-02-21T09:22:51Z,5,checkout,audio,66,under_500,mobile,,user_0322_sess_06,audio
user_0322,2026-02-21T09:24:02Z,6,pay_order,audio,66,under_500,mobile,,user_0322_sess_06,
user_0323,2026-01-27T19:39:00Z,1,search,tablets,0,unknown,mobile,around 800 ipad,user_0323_sess_01,tablets
user_0323,2026-01-27T19:42:23Z,2,view_product,tablets,43,500_1000,mobile,,user_0323_sess_01,tablets
user_0323,2026-01-27T19:48:23Z,3,chatbot_ask,tablets,43,500_1000,mobile,Would Galaxy Tab Horizon 11 work well for study sessions and travel?,user_0323_sess_01,
user_0323,2026-02-01T23:05:00Z,1,search,smartwatches,0,unknown,mobile,best watch budget,user_0323_sess_02,smartwatches
user_0323,2026-02-01T23:11:12Z,2,view_product,smartwatches,59,under_500,mobile,,user_0323_sess_02,smartwatches
user_0323,2026-02-01T23:18:55Z,3,save_item,smartwatches,59,under_500,mobile,,user_0323_sess_02,
user_0323,2026-02-08T01:52:00Z,1,search,smartwatches,0,unknown,mobile,under 500 smartwatch,user_0323_sess_03,smartwatches
user_0323,2026-02-08T01:56:11Z,2,view_product,smartwatches,53,under_500,mobile,,user_0323_sess_03,smartwatches
user_0323,2026-02-08T02:00:21Z,3,add_to_cart,smartwatches,53,under_500,mobile,,user_0323_sess_03,smartwatches
user_0323,2026-02-08T02:08:33Z,4,checkout,smartwatches,53,under_500,mobile,,user_0323_sess_03,smartwatches
user_0323,2026-02-08T02:15:44Z,5,pay_order,smartwatches,53,under_500,mobile,,user_0323_sess_03,
user_0323,2026-02-17T02:10:00Z,1,search,gaming-laptops,0,unknown,desktop,around 1500 gpu laptop,user_0323_sess_04,gaming-laptops
user_0323,2026-02-17T02:15:18Z,2,view_product,gaming-laptops,19,1000_2000,desktop,,user_0323_sess_04,gaming-laptops
user_0323,2026-02-17T02:17:19Z,3,add_to_cart,gaming-laptops,19,1000_2000,desktop,,user_0323_sess_04,gaming-laptops
user_0323,2026-02-17T02:22:19Z,4,checkout,gaming-laptops,19,1000_2000,desktop,,user_0323_sess_04,gaming-laptops
user_0323,2026-02-17T02:30:42Z,5,pay_order,gaming-laptops,19,1000_2000,desktop,,user_0323_sess_04,
user_0324,2026-01-21T23:00:00Z,1,search,ultrabooks,0,unknown,mobile,high performance thin laptop,user_0324_sess_01,ultrabooks
user_0324,2026-01-21T23:05:18Z,2,search,ultrabooks,0,unknown,mobile,high performance thin laptop battery,user_0324_sess_01,ultrabooks
user_0324,2026-01-21T23:12:19Z,3,view_product,ultrabooks,29,1000_2000,mobile,,user_0324_sess_01,ultrabooks
user_0324,2026-01-21T23:18:04Z,4,chatbot_ask,ultrabooks,29,1000_2000,mobile,Can you compare Spectra Thin 13 with similar ultrabooks?,user_0324_sess_01,
user_0324,2026-01-30T02:32:00Z,1,search,bags-stands,0,unknown,desktop,value pick tui,user_0324_sess_02,bags-stands
user_0324,2026-01-30T02:38:40Z,2,view_product,bags-stands,96,under_500,desktop,,user_0324_sess_02,bags-stands
user_0324,2026-01-30T02:40:19Z,3,add_to_cart,bags-stands,96,under_500,desktop,,user_0324_sess_02,bags-stands
user_0324,2026-01-30T02:46:21Z,4,checkout,bags-stands,96,under_500,desktop,,user_0324_sess_02,bags-stands
user_0324,2026-01-30T02:47:34Z,5,pay_order,bags-stands,96,under_500,desktop,,user_0324_sess_02,
user_0324,2026-02-03T08:30:00Z,1,search,bags-stands,0,unknown,desktop,stand for device protection,user_0324_sess_03,bags-stands
user_0324,2026-02-03T08:35:06Z,2,view_product,bags-stands,94,under_500,desktop,,user_0324_sess_03,bags-stands
user_0324,2026-02-03T08:43:27Z,3,add_to_cart,bags-stands,94,under_500,desktop,,user_0324_sess_03,bags-stands
user_0324,2026-02-03T08:49:31Z,4,checkout,bags-stands,94,under_500,desktop,,user_0324_sess_03,bags-stands
